state,t,mean_signed_error,mean_signed_intres,mean_signed_diff
$\delta$,0.030030030757188797,-0.020625131204724312,-0.0012534750858321786,-0.019371656700968742
$\delta$,0.03013012930750847,-0.02063242346048355,-0.0012575876899063587,-0.019374839961528778
$\delta$,0.03023022972047329,-0.020639752969145775,-0.0012617002939805388,-0.01937805488705635
$\delta$,0.03033033013343811,-0.020647116005420685,-0.0012658123159781098,-0.01938130334019661
$\delta$,0.03043043054640293,-0.020654508844017982,-0.0012699239887297153,-0.019384587183594704
$\delta$,0.030530530959367752,-0.020661942660808563,-0.0012740353122353554,-0.019387904554605484
$\delta$,0.030630631372332573,-0.020669402554631233,-0.0012781465193256736,-0.01939125545322895
$\delta$,0.030730729922652245,-0.020676899701356888,-0.0012822571443393826,-0.0193946436047554
$\delta$,0.030830830335617065,-0.02068443037569523,-0.0012863674201071262,-0.01939806528389454
$\delta$,0.030930930748581886,-0.020691996440291405,-0.0012904774630442262,-0.019401516765356064
$\delta$,0.031031031161546707,-0.02069959230720997,-0.0012945872731506824,-0.019405001774430275
$\delta$,0.031131131574511528,-0.02070722170174122,-0.001298696268349886,-0.01940852589905262
$\delta$,0.03123123198747635,-0.020714880898594856,-0.001302805496379733,-0.019412077963352203
$\delta$,0.03133133053779602,-0.020722582936286926,-0.0013069139095023274,-0.01941566914319992
$\delta$,0.03143143281340599,-0.020730311051011086,-0.0013110224390402436,-0.019419290125370026
$\delta$,0.03153153136372566,-0.02073807455599308,-0.001315130153670907,-0.019422944635152817
$\delta$,0.031631629914045334,-0.02074587158858776,-0.0013192377518862486,-0.019426632672548294
$\delta$,0.031731732189655304,-0.02075370028614998,-0.0013233451172709465,-0.019430354237556458
$\delta$,0.031831830739974976,-0.020761556923389435,-0.0013274520169943571,-0.01943410560488701
$\delta$,0.031931933015584946,-0.020769452676177025,-0.001331558683887124,-0.019437896087765694
$\delta$,0.03203203156590462,-0.020777380093932152,-0.0013356648851186037,-0.019441716372966766
$\delta$,0.03213213384151459,-0.020785346627235413,-0.0013397708535194397,-0.019445575773715973
$\delta$,0.03223223239183426,-0.020793335512280464,-0.0013438764726743102,-0.01944946125149727
$\delta$,0.03233233094215393,-0.02080136351287365,-0.0013479815097525716,-0.0194533821195364
$\delta$,0.0324324332177639,-0.020809421315789223,-0.001352086546830833,-0.019457334652543068
$\delta$,0.03253253176808357,-0.020817507058382034,-0.0013561910018324852,-0.019461315125226974
$\delta$,0.03263263404369354,-0.02082563005387783,-0.0013602954568341374,-0.019465334713459015
$\delta$,0.032732732594013214,-0.020833784714341164,-0.001364399096928537,-0.019469385966658592
$\delta$,0.032832831144332886,-0.020841972902417183,-0.0013685025041922927,-0.019473467022180557
$\delta$,0.032932933419942856,-0.020850196480751038,-0.001372605562210083,-0.019477587193250656
$\delta$,0.03303303197026253,-0.020858444273471832,-0.0013767086202278733,-0.019481737166643143
$\delta$,0.0331331342458725,-0.02086673304438591,-0.0013808113289996982,-0.019485920667648315
$\delta$,0.03323323279619217,-0.020875046029686928,-0.0013849132228642702,-0.019490133970975876
$\delta$,0.03333333507180214,-0.02088339813053608,-0.0013890150003135204,-0.01949438266456127
$\delta$,0.03343343362212181,-0.02089177817106247,-0.001393116544932127,-0.019498661160469055
$\delta$,0.03353353217244148,-0.020900189876556396,-0.0013972175074741244,-0.019502973183989525
$\delta$,0.03363363444805145,-0.02090863138437271,-0.0014013184700161219,-0.019507313147187233
$\delta$,0.033733732998371124,-0.02091711014509201,-0.0014054188504815102,-0.019511692225933075
$\delta$,0.033833835273981094,-0.020925618708133698,-0.0014095189981162548,-0.019516101107001305
$\delta$,0.033933933824300766,-0.020934157073497772,-0.0014136186800897121,-0.019520537927746773
$\delta$,0.03403403237462044,-0.020942728966474533,-0.0014177181292325258,-0.019525012001395226
$\delta$,0.03413413465023041,-0.02095133066177368,-0.0014218173455446959,-0.01952951028943062
$\delta$,0.03423423320055008,-0.020959964022040367,-0.0014259159797802567,-0.019534047693014145
$\delta$,0.03433433547616005,-0.02096862718462944,-0.0014300144976004958,-0.01953861489892006
$\delta$,0.03443443402647972,-0.02097732573747635,-0.001434112316928804,-0.01954321190714836
$\delta$,0.03453453630208969,-0.020986055955290794,-0.001438210136257112,-0.0195478443056345
$\delta$,0.03463463485240936,-0.02099481038749218,-0.0014423074899241328,-0.019552506506443024
$\delta$,0.034734733402729034,-0.0210036039352417,-0.0014464042615145445,-0.019557200372219086
$\delta$,0.034834835678339005,-0.021012425422668457,-0.0014505012659355998,-0.019561927765607834
$\delta$,0.034934934228658676,-0.0210212804377079,-0.0014545975718647242,-0.01956668682396412
$\delta$,0.035035036504268646,-0.021030163392424583,-0.0014586934121325612,-0.019571471959352493
$\delta$,0.03513513505458832,-0.021039076149463654,-0.0014627891359850764,-0.019576286897063255
$\delta$,0.03523523360490799,-0.021048031747341156,-0.0014668845105916262,-0.01958114467561245
$\delta$,0.03533533588051796,-0.021057002246379852,-0.0014709796523675323,-0.019586024805903435
$\delta$,0.03543543443083763,-0.021066009998321533,-0.0014750740956515074,-0.019590936601161957
$\delta$,0.0355355367064476,-0.0210750512778759,-0.0014791685389354825,-0.019595885649323463
$\delta$,0.03563563525676727,-0.021084122359752655,-0.0014832622837275267,-0.01960086077451706
$\delta$,0.03573573753237724,-0.021093223243951797,-0.0014873561449348927,-0.01960586942732334
$\delta$,0.035835836082696915,-0.02110235206782818,-0.0014914493076503277,-0.019610904157161713
$\delta$,0.035935934633016586,-0.021111516281962395,-0.001495542237535119,-0.01961597613990307
$\delta$,0.036036036908626556,-0.02112070843577385,-0.0014996349345892668,-0.019621076062321663
$\delta$,0.03613613545894623,-0.021129930391907692,-0.0015037269331514835,-0.019626203924417496
$\delta$,0.0362362377345562,-0.021139182150363922,-0.0015078190481290221,-0.019631363451480865
$\delta$,0.03633633628487587,-0.02114846743643284,-0.0015119105810299516,-0.019636554643511772
$\delta$,0.03643643483519554,-0.021157778799533844,-0.0015160019975155592,-0.019641779363155365
$\delta$,0.03653653711080551,-0.021167125552892685,-0.001520092599093914,-0.019647032022476196
$\delta$,0.03663663566112518,-0.021176500245928764,-0.0015241832006722689,-0.019652314484119415
$\delta$,0.03673673793673515,-0.02118590846657753,-0.00152827356941998,-0.01965763233602047
$\delta$,0.036836836487054825,-0.021195335313677788,-0.0015323631232604384,-0.019662978127598763
$\delta$,0.036936938762664795,-0.021204805001616478,-0.0015364529099315405,-0.019668351858854294
$\delta$,0.03703703731298447,-0.021214298903942108,-0.0015405421145260334,-0.01967375911772251
$\delta$,0.03713713586330414,-0.021223820745944977,-0.0015446309698745608,-0.019679194316267967
$\delta$,0.03723723813891411,-0.02123337797820568,-0.001548719359561801,-0.01968465931713581
$\delta$,0.03733733668923378,-0.021242961287498474,-0.0015528074000030756,-0.019690154120326042
$\delta$,0.03743743896484375,-0.021252578124403954,-0.0015568952076137066,-0.01969568058848381
$\delta$,0.03753753751516342,-0.02126222290098667,-0.001560982665978372,-0.019701236858963966
$\delta$,0.03763763606548309,-0.021271895617246628,-0.001565069891512394,-0.01970682665705681
$\delta$,0.03773773834109306,-0.021281598135828972,-0.0015691567678004503,-0.01971244066953659
$\delta$,0.037837836891412735,-0.021291330456733704,-0.0015732429455965757,-0.01971808820962906
$\delta$,0.037937939167022705,-0.021301092579960823,-0.001577329239808023,-0.019723765552043915
$\delta$,0.03803803771734238,-0.02131088264286518,-0.001581414951942861,-0.01972947083413601
$\delta$,0.03813813999295235,-0.021320706233382225,-0.0015855005476623774,-0.01973520591855049
$\delta$,0.03823823854327202,-0.021330559626221657,-0.0015895855613052845,-0.01974097453057766
$\delta$,0.03833833709359169,-0.021340439096093178,-0.0015936701092869043,-0.01974676549434662
$\delta$,0.03843843936920166,-0.021350348368287086,-0.0015977545408532023,-0.019752591848373413
$\delta$,0.03853853791952133,-0.021360285580158234,-0.0016018387395888567,-0.019758448004722595
$\delta$,0.0386386401951313,-0.021370254456996918,-0.0016059224726632237,-0.019764330238103867
$\delta$,0.038738738745450974,-0.02138025127351284,-0.0016100057400763035,-0.019770244136452675
$\delta$,0.038838837295770645,-0.021390274167060852,-0.0016140890074893832,-0.019776184111833572
$\delta$,0.038938939571380615,-0.02140033058822155,-0.0016181714599952102,-0.019782157614827156
$\delta$,0.03903903812170029,-0.021410413086414337,-0.0016222539125010371,-0.019788159057497978
$\delta$,0.03913914039731026,-0.021420523524284363,-0.0016263360157608986,-0.019794190302491188
$\delta$,0.03923923894762993,-0.021430663764476776,-0.0016304176533594728,-0.019800247624516487
$\delta$,0.0393393374979496,-0.021440839394927025,-0.0016344988252967596,-0.019806338474154472
$\delta$,0.03943943977355957,-0.021451033651828766,-0.0016385799972340465,-0.019812453538179398
$\delta$,0.03953953832387924,-0.021461259573698044,-0.001642660703510046,-0.01981860212981701
$\delta$,0.03963964059948921,-0.02147151529788971,-0.00164674106054008,-0.01982477866113186
$\delta$,0.039739739149808884,-0.021481802687048912,-0.0016508207190781832,-0.01983097940683365
$\delta$,0.039839841425418854,-0.021492114290595055,-0.001654900494031608,-0.019837213680148125
$\delta$,0.039939939975738525,-0.021502453833818436,-0.001658979686908424,-0.01984347216784954
$\delta$,0.0400400385260582,-0.021512828767299652,-0.001663058646954596,-0.01984976790845394
$\delta$,0.04014014080166817,-0.02152322605252266,-0.0016671372577548027,-0.01985608972609043
$\delta$,0.04024023935198784,-0.021533651277422905,-0.0016712156357243657,-0.01986243575811386
$\delta$,0.04034034162759781,-0.021544108167290688,-0.0016752935480326414,-0.019868813455104828
$\delta$,0.04044044017791748,-0.02155458927154541,-0.0016793711110949516,-0.019875217229127884
$\delta$,0.04054053872823715,-0.02156510204076767,-0.0016834482084959745,-0.019881650805473328
$\delta$,0.04064064100384712,-0.02157563902437687,-0.0016875253058969975,-0.01988811604678631
$\delta$,0.040740739554166794,-0.021586211398243904,-0.0016916017048060894,-0.019894611090421677
$\delta$,0.040840841829776764,-0.02159680612385273,-0.0016956779872998595,-0.019901130348443985
$\delta$,0.040940940380096436,-0.021607426926493645,-0.001699754036962986,-0.019907675683498383
$\delta$,0.041041042655706406,-0.021618077531456947,-0.0017038295045495033,-0.019914250820875168
$\delta$,0.04114114120602608,-0.02162875607609749,-0.0017079046228900552,-0.01992085389792919
$\delta$,0.04124123975634575,-0.021639464423060417,-0.0017119795083999634,-0.019927486777305603
$\delta$,0.04134134203195572,-0.021650200709700584,-0.001716054044663906,-0.019934143871068954
$\delta$,0.04144144058227539,-0.02166096121072769,-0.0017201281152665615,-0.019940830767154694
$\delta$,0.04154154285788536,-0.021671753376722336,-0.001724202069453895,-0.01994754932820797
$\delta$,0.04164164140820503,-0.02168256975710392,-0.0017282754415646195,-0.019954295828938484
$\delta$,0.041741739958524704,-0.021693414077162743,-0.0017323486972600222,-0.01996106654405594
$\delta$,0.041841842234134674,-0.021704288199543953,-0.0017364214872941375,-0.019967863336205482
$\delta$,0.041941940784454346,-0.021715186536312103,-0.0017404939280822873,-0.019974691793322563
$\delta$,0.042042043060064316,-0.02172611467540264,-0.0017445661360397935,-0.019981548190116882
$\delta$,0.04214214161038399,-0.02173706516623497,-0.0017486378783360124,-0.01998842880129814
$\delta$,0.04224224388599396,-0.021748043596744537,-0.0017527092713862658,-0.01999533735215664
$\delta$,0.04234234243631363,-0.021759051829576492,-0.0017567804316058755,-0.020002273842692375
$\delta$,0.0424424409866333,-0.021770088002085686,-0.001760851126164198,-0.020009241998195648
$\delta$,0.04254254326224327,-0.021781153976917267,-0.0017649215878918767,-0.020016228780150414
$\delta$,0.04264264181256294,-0.021792244166135788,-0.00176899170037359,-0.020023250952363014
$\delta$,0.04274274408817291,-0.021803362295031548,-0.0017730614636093378,-0.020030297338962555
$\delta$,0.042842842638492584,-0.021814502775669098,-0.0017771306447684765,-0.020037375390529633
$\delta$,0.042942941188812256,-0.021825676783919334,-0.0017811998259276152,-0.020044473931193352
$\delta$,0.043043043464422226,-0.02183687500655651,-0.0017852687742561102,-0.020051607862114906
$\delta$,0.0431431420147419,-0.021848101168870926,-0.0017893369076773524,-0.020058762282133102
$\delta$,0.04324324429035187,-0.02185934968292713,-0.0017934051575139165,-0.020065946504473686
$\delta$,0.04334334284067154,-0.021870629861950874,-0.0017974725924432278,-0.02007315307855606
$\delta$,0.04344344511628151,-0.021881932392716408,-0.0018015402602031827,-0.02008039504289627
$\delta$,0.04354354366660118,-0.02189326286315918,-0.0018056068802252412,-0.020087653771042824
$\delta$,0.04364364221692085,-0.02190462313592434,-0.0018096737330779433,-0.02009494975209236
$\delta$,0.04374374449253082,-0.02191600576043129,-0.0018137401202693582,-0.02010226994752884
$\delta$,0.043843843042850494,-0.021927418187260628,-0.0018178059253841639,-0.020109616219997406
$\delta$,0.043943945318460464,-0.021938852965831757,-0.0018218718469142914,-0.020116982981562614
$\delta$,0.044044043868780136,-0.02195032127201557,-0.0018259368371218443,-0.020124385133385658
$\delta$,0.04414414241909981,-0.02196180820465088,-0.001830001943744719,-0.020131807774305344
$\delta$,0.04424424469470978,-0.021973328664898872,-0.0018340664682909846,-0.020139260217547417
$\delta$,0.04434434324502945,-0.021984867751598358,-0.0018381307600066066,-0.02014673687517643
$\delta$,0.04444444552063942,-0.02199644036591053,-0.0018421948188915849,-0.02015424706041813
$\delta$,0.04454454407095909,-0.022008035331964493,-0.0018462585285305977,-0.02016177959740162
$\delta$,0.04464464634656906,-0.022019652649760246,-0.0018503217725083232,-0.0201693344861269
$\delta$,0.04474474489688873,-0.022031301632523537,-0.0018543845508247614,-0.020176919177174568
$\delta$,0.044844843447208405,-0.022042974829673767,-0.0018584472127258778,-0.020184531807899475
$\delta$,0.044944945722818375,-0.022054677829146385,-0.0018625095253810287,-0.02019217051565647
$\delta$,0.045045044273138046,-0.022066397592425346,-0.0018665712559595704,-0.020199833437800407
$\delta$,0.045145146548748016,-0.022078150883316994,-0.001870633102953434,-0.020207518711686134
$\delta$,0.04524524509906769,-0.022089926525950432,-0.0018746941350400448,-0.020215235650539398
$\delta$,0.04534534364938736,-0.022101731970906258,-0.001878754934296012,-0.02022297866642475
$\delta$,0.04544544592499733,-0.022113556042313576,-0.0018828155007213354,-0.020230744034051895
$\delta$,0.045545544475317,-0.02212541177868843,-0.0018868758343160152,-0.020238535478711128
$\delta$,0.04564564675092697,-0.022137293592095375,-0.0018909354694187641,-0.020246358588337898
$\delta$,0.04574574530124664,-0.02214919589459896,-0.0018949949881061912,-0.02025420032441616
$\delta$,0.04584584757685661,-0.022161127999424934,-0.0018990541575476527,-0.02026207186281681
$\delta$,0.045945946127176285,-0.022173084318637848,-0.0019031130941584706,-0.0202699713408947
$\delta$,0.046046044677495956,-0.022185062989592552,-0.0019071717979386449,-0.02027789130806923
$\delta$,0.046146146953105927,-0.022197075188159943,-0.00191122991964221,-0.020285842940211296
$\delta$,0.0462462455034256,-0.022209100425243378,-0.0019152875756844878,-0.020293815061450005
$\delta$,0.04634634777903557,-0.0222211591899395,-0.0019193451153114438,-0.020301813259720802
$\delta$,0.04644644632935524,-0.02223323844373226,-0.0019234023056924343,-0.02030983939766884
$\delta$,0.04654654487967491,-0.022245347499847412,-0.001927458681166172,-0.020317887887358665
$\delta$,0.04664664715528488,-0.022257480770349503,-0.001931515522301197,-0.02032596617937088
$\delta$,0.04674674570560455,-0.022269638255238533,-0.0019355714321136475,-0.020334064960479736
$\delta$,0.04684684798121452,-0.022281819954514503,-0.0019396271090954542,-0.02034219354391098
