kind,state,t,value
mean_abs_residual,delta,0.045045044273138046,0.007757292594760656
mean_abs_error,delta,0.045045044273138046,0.0002914013166446239
mean_abs_residual,delta,0.04524524509906769,0.007891412824392319
mean_abs_error,delta,0.04524524509906769,0.00029149698093533516
mean_abs_residual,delta,0.04544544592499733,0.008027440868318081
mean_abs_error,delta,0.04544544592499733,0.0002916212542913854
mean_abs_residual,delta,0.04564564675092697,0.008164599537849426
mean_abs_error,delta,0.04564564675092697,0.00029172541690059006
mean_abs_residual,delta,0.04584584757685661,0.008303329348564148
mean_abs_error,delta,0.04584584757685661,0.00029184165759943426
mean_abs_residual,delta,0.046046044677495956,0.008442912250757217
mean_abs_error,delta,0.046046044677495956,0.00029192419606260955
mean_abs_residual,delta,0.0462462455034256,0.008583839051425457
